_id,Timestamp,Redemption Count,Sales Count
359,2024-09-21T21:00:00,8,6
360,2024-09-21T20:45:00,24,39
361,2024-09-21T20:30:00,27,20
362,2024-09-21T20:15:00,31,33
363,2024-09-21T20:00:00,29,35
364,2024-09-21T19:45:00,2,8
365,2024-09-21T19:30:00,17,22
366,2024-09-21T19:15:00,30,35
367,2024-09-21T19:00:00,83,70
368,2024-09-21T18:45:00,103,116
369,2024-09-21T18:30:00,101,96
370,2024-09-21T18:15:00,96,68
371,2024-09-21T18:00:00,106,108
372,2024-09-21T17:45:00,147,139
373,2024-09-21T17:30:00,153,156
374,2024-09-21T17:15:00,190,171
375,2024-09-21T17:00:00,189,173
376,2024-09-21T16:45:00,239,189
377,2024-09-21T16:30:00,191,216
378,2024-09-21T16:15:00,192,177
379,2024-09-21T16:00:00,256,229
380,2024-09-21T15:45:00,234,221
381,2024-09-21T15:30:00,232,230
382,2024-09-21T15:15:00,238,194
383,2024-09-21T15:00:00,281,256
384,2024-09-21T14:45:00,160,179
385,2024-09-21T14:30:00,214,163
386,2024-09-21T14:15:00,241,241
387,2024-09-21T14:00:00,249,188
388,2024-09-21T13:45:00,148,161
389,2024-09-21T13:30:00,275,208
390,2024-09-21T13:15:00,226,203
391,2024-09-21T13:00:00,186,189
392,2024-09-21T12:45:00,190,170
393,2024-09-21T12:30:00,211,212
394,2024-09-21T12:15:00,187,159
395,2024-09-21T12:00:00,214,167
396,2024-09-21T11:45:00,98,161
397,2024-09-21T11:30:00,155,138
398,2024-09-21T11:15:00,139,137
399,2024-09-21T11:00:00,127,141
400,2024-09-21T10:45:00,94,94
401,2024-09-21T10:30:00,146,149
402,2024-09-21T10:15:00,176,147
403,2024-09-21T10:00:00,65,60
404,2024-09-21T09:45:00,42,77
405,2024-09-21T09:30:00,98,75
406,2024-09-21T09:15:00,82,52
407,2024-09-21T09:00:00,26,65
408,2024-09-21T08:45:00,47,16
409,2024-09-21T08:30:00,11,37
410,2024-09-21T08:15:00,15,15
411,2024-09-21T08:00:00,15,40
412,2024-09-21T07:45:00,3,20
413,2024-09-21T07:30:00,3,8
414,2024-09-21T07:15:00,1,2
415,2024-09-21T07:00:00,4,6
416,2024-09-21T06:45:00,4,3
417,2024-09-21T06:30:00,12,12
418,2024-09-21T06:15:00,0,2
419,2024-09-21T06:00:00,0,2
420,2024-09-21T05:30:00,0,2
421,2024-09-21T04:15:00,0,2
422,2024-09-21T02:30:00,0,2
423,2024-09-21T02:00:00,0,7
424,2024-09-21T01:45:00,0,6
425,2024-09-21T01:30:00,0,5
426,2024-09-21T01:15:00,0,2
427,2024-09-21T01:00:00,0,4
428,2024-09-21T00:45:00,0,7
429,2024-09-21T00:30:00,0,3
430,2024-09-21T00:15:00,0,15
431,2024-09-21T00:00:00,0,5
432,2024-09-20T23:45:00,0,13
433,2024-09-20T23:30:00,7,21
434,2024-09-20T23:15:00,1,5
435,2024-09-20T23:00:00,5,10
436,2024-09-20T22:45:00,1,12
437,2024-09-20T22:30:00,5,8
438,2024-09-20T22:15:00,2,26
439,2024-09-20T22:00:00,10,26
440,2024-09-20T21:45:00,13,23
441,2024-09-20T21:30:00,14,18
442,2024-09-20T21:15:00,18,38
443,2024-09-20T21:00:00,12,22
444,2024-09-20T20:45:00,15,23
445,2024-09-20T20:30:00,63,33
446,2024-09-20T20:15:00,19,31
447,2024-09-20T20:00:00,10,26
448,2024-09-20T19:45:00,23,29
449,2024-09-20T19:30:00,35,30
450,2024-09-20T19:15:00,34,30
451,2024-09-20T19:00:00,50,86
452,2024-09-20T18:45:00,52,53
453,2024-09-20T18:30:00,62,69
454,2024-09-20T18:15:00,103,101
455,2024-09-20T18:00:00,62,56
456,2024-09-20T17:45:00,69,73
457,2024-09-20T17:30:00,150,133
458,2024-09-20T17:15:00,69,96
459,2024-09-20T17:00:00,40,45
460,2024-09-20T16:45:00,75,73
461,2024-09-20T16:30:00,115,84
462,2024-09-20T16:15:00,84,78
463,2024-09-20T16:00:00,130,114
464,2024-09-20T15:45:00,218,251
465,2024-09-20T15:30:00,122,134
466,2024-09-20T15:15:00,89,78
467,2024-09-20T15:00:00,112,199
468,2024-09-20T14:45:00,69,70
469,2024-09-20T14:30:00,120,113
470,2024-09-20T14:15:00,106,103
471,2024-09-20T14:00:00,133,130
472,2024-09-20T13:45:00,119,86
473,2024-09-20T13:30:00,120,88
474,2024-09-20T13:15:00,136,116
475,2024-09-20T13:00:00,94,88
476,2024-09-20T12:45:00,105,102
477,2024-09-20T12:30:00,80,80
478,2024-09-20T12:15:00,81,80
479,2024-09-20T12:00:00,125,119
480,2024-09-20T11:45:00,91,83
481,2024-09-20T11:30:00,85,69
482,2024-09-20T11:15:00,93,108
483,2024-09-20T11:00:00,96,82
484,2024-09-20T10:45:00,42,63
485,2024-09-20T10:30:00,161,94
486,2024-09-20T10:15:00,107,67
487,2024-09-20T10:00:00,53,63
488,2024-09-20T09:45:00,99,50
489,2024-09-20T09:30:00,105,37
490,2024-09-20T09:15:00,24,31
491,2024-09-20T09:00:00,29,37
492,2024-09-20T08:45:00,14,13
493,2024-09-20T08:30:00,26,15
494,2024-09-20T08:15:00,15,10
495,2024-09-20T08:00:00,17,16
496,2024-09-20T07:45:00,5,3
497,2024-09-20T07:30:00,15,8
498,2024-09-20T07:15:00,10,9
499,2024-09-20T07:00:00,3,5
500,2024-09-20T06:45:00,8,4
501,2024-09-20T06:30:00,11,11
502,2024-09-20T06:00:00,0,1
503,2024-09-20T04:45:00,0,22
504,2024-09-20T03:30:00,0,2
505,2024-09-20T02:30:00,0,3
506,2024-09-20T01:45:00,0,2
507,2024-09-20T00:15:00,0,18
508,2024-09-20T00:00:00,0,1
509,2024-09-19T23:45:00,0,5
510,2024-09-19T23:30:00,6,0
511,2024-09-19T23:15:00,2,4
512,2024-09-19T23:00:00,8,12
513,2024-09-19T22:45:00,10,8
514,2024-09-19T22:30:00,2,17
515,2024-09-19T22:15:00,2,11
516,2024-09-19T22:00:00,2,12
517,2024-09-19T21:45:00,7,12
518,2024-09-19T21:30:00,27,43
519,2024-09-19T21:15:00,7,9
520,2024-09-19T21:00:00,4,11
521,2024-09-19T20:45:00,7,8
522,2024-09-19T20:30:00,29,27
523,2024-09-19T20:15:00,19,20
524,2024-09-19T20:00:00,13,16
525,2024-09-19T19:45:00,22,39
526,2024-09-19T19:30:00,36,44
527,2024-09-19T19:15:00,39,35
528,2024-09-19T19:00:00,28,26
529,2024-09-19T18:45:00,42,39
530,2024-09-19T18:30:00,48,41
531,2024-09-19T18:15:00,65,64
532,2024-09-19T18:00:00,67,55
533,2024-09-19T17:45:00,43,39
534,2024-09-19T17:30:00,62,46
535,2024-09-19T17:15:00,58,47
536,2024-09-19T17:00:00,80,90
537,2024-09-19T16:45:00,75,83
538,2024-09-19T16:30:00,80,60
539,2024-09-19T16:15:00,56,61
540,2024-09-19T16:00:00,111,99
541,2024-09-19T15:45:00,63,61
542,2024-09-19T15:30:00,85,72
543,2024-09-19T15:15:00,81,77
544,2024-09-19T15:00:00,86,86
545,2024-09-19T14:45:00,110,83
546,2024-09-19T14:30:00,153,133
547,2024-09-19T14:15:00,107,93
548,2024-09-19T14:00:00,93,86
549,2024-09-19T13:45:00,137,93
550,2024-09-19T13:30:00,156,105
551,2024-09-19T13:15:00,108,91
552,2024-09-19T13:00:00,132,89
553,2024-09-19T12:45:00,156,127
554,2024-09-19T12:30:00,235,241
555,2024-09-19T12:15:00,149,97
556,2024-09-19T12:00:00,120,119
557,2024-09-19T11:45:00,77,84
558,2024-09-19T11:30:00,86,91
559,2024-09-19T11:15:00,110,95
560,2024-09-19T11:00:00,99,111
561,2024-09-19T10:45:00,49,64
562,2024-09-19T10:30:00,61,97
563,2024-09-19T10:15:00,107,73
564,2024-09-19T10:00:00,56,84
565,2024-09-19T09:45:00,26,58
566,2024-09-19T09:30:00,35,50
567,2024-09-19T09:15:00,21,21
568,2024-09-19T09:00:00,7,15
569,2024-09-19T08:45:00,9,34
570,2024-09-19T08:30:00,18,10
571,2024-09-19T08:15:00,26,14
572,2024-09-19T08:00:00,9,7
573,2024-09-19T07:45:00,6,6
574,2024-09-19T07:30:00,12,5
575,2024-09-19T07:15:00,16,13
576,2024-09-19T07:00:00,10,5
577,2024-09-19T06:45:00,4,7
578,2024-09-19T06:30:00,11,4
579,2024-09-19T06:15:00,0,1
580,2024-09-19T05:45:00,0,1
581,2024-09-19T03:00:00,0,4
582,2024-09-19T01:15:00,0,2
583,2024-09-19T00:15:00,0,3
584,2024-09-18T23:45:00,0,5
585,2024-09-18T23:30:00,5,3
586,2024-09-18T23:15:00,0,4
587,2024-09-18T23:00:00,13,13
588,2024-09-18T22:45:00,3,3
589,2024-09-18T22:30:00,12,23
590,2024-09-18T22:15:00,4,1
591,2024-09-18T22:00:00,9,9
592,2024-09-18T21:45:00,6,10
593,2024-09-18T21:30:00,17,18
594,2024-09-18T21:15:00,7,4
595,2024-09-18T21:00:00,4,8
596,2024-09-18T20:45:00,9,10
597,2024-09-18T20:30:00,22,63
598,2024-09-18T20:15:00,11,14
599,2024-09-18T20:00:00,8,4
600,2024-09-18T19:45:00,8,8
601,2024-09-18T19:30:00,52,47
602,2024-09-18T19:15:00,30,30
603,2024-09-18T19:00:00,183,24
604,2024-09-18T18:45:00,47,33
605,2024-09-18T18:30:00,40,191
606,2024-09-18T18:15:00,43,32
607,2024-09-18T18:00:00,59,46
608,2024-09-18T17:45:00,44,45
609,2024-09-18T17:30:00,54,46
610,2024-09-18T17:15:00,53,51
611,2024-09-18T17:00:00,25,33
612,2024-09-18T16:45:00,34,27
613,2024-09-18T16:30:00,123,88
614,2024-09-18T16:15:00,45,40
615,2024-09-18T16:00:00,68,71
616,2024-09-18T15:45:00,189,210
617,2024-09-18T15:30:00,84,90
618,2024-09-18T15:15:00,81,71
619,2024-09-18T15:00:00,67,68
620,2024-09-18T14:45:00,57,51
621,2024-09-18T14:30:00,85,111
622,2024-09-18T14:15:00,83,81
623,2024-09-18T14:00:00,96,89
624,2024-09-18T13:45:00,63,89
625,2024-09-18T13:30:00,127,103
626,2024-09-18T13:15:00,65,68
627,2024-09-18T13:00:00,91,79
628,2024-09-18T12:45:00,103,105
629,2024-09-18T12:30:00,86,79
630,2024-09-18T12:15:00,72,60
631,2024-09-18T12:00:00,80,63
632,2024-09-18T11:45:00,61,61
633,2024-09-18T11:30:00,128,108
634,2024-09-18T11:15:00,68,72
635,2024-09-18T11:00:00,139,179
636,2024-09-18T10:45:00,56,48
637,2024-09-18T10:30:00,65,58
638,2024-09-18T10:15:00,75,76
639,2024-09-18T10:00:00,43,40
640,2024-09-18T09:45:00,22,44
641,2024-09-18T09:30:00,42,48
642,2024-09-18T09:15:00,6,11
643,2024-09-18T09:00:00,33,25
644,2024-09-18T08:45:00,3,7
645,2024-09-18T08:30:00,29,25
646,2024-09-18T08:15:00,20,1
647,2024-09-18T08:00:00,6,9
648,2024-09-18T07:45:00,3,2
649,2024-09-18T07:30:00,17,12
650,2024-09-18T07:15:00,3,4
651,2024-09-18T07:00:00,4,0
652,2024-09-18T06:45:00,3,1
653,2024-09-18T06:30:00,12,5
654,2024-09-18T06:15:00,2,2
655,2024-09-18T02:45:00,0,1
656,2024-09-18T02:15:00,0,3
657,2024-09-18T01:00:00,0,1
658,2024-09-18T00:15:00,0,1
659,2024-09-18T00:00:00,0,10
660,2024-09-17T23:45:00,0,6
661,2024-09-17T23:30:00,2,4
662,2024-09-17T23:15:00,1,2
663,2024-09-17T23:00:00,5,1
664,2024-09-17T22:45:00,4,3
665,2024-09-17T22:30:00,5,21
666,2024-09-17T22:15:00,0,10
667,2024-09-17T22:00:00,6,26
668,2024-09-17T21:30:00,20,11
669,2024-09-17T21:15:00,8,7
670,2024-09-17T21:00:00,8,9
671,2024-09-17T20:45:00,7,7
672,2024-09-17T20:30:00,15,15
673,2024-09-17T20:15:00,18,14
674,2024-09-17T19:45:00,4,9
675,2024-09-17T19:30:00,25,15
676,2024-09-17T19:15:00,37,28
677,2024-09-17T19:00:00,69,66
678,2024-09-17T18:45:00,25,21
679,2024-09-17T18:30:00,48,43
680,2024-09-17T18:15:00,47,32
681,2024-09-17T18:00:00,61,49
682,2024-09-17T17:45:00,27,24
683,2024-09-17T17:30:00,68,44
684,2024-09-17T17:15:00,59,57
685,2024-09-17T17:00:00,47,41
686,2024-09-17T16:45:00,52,41
687,2024-09-17T16:30:00,212,369
688,2024-09-17T16:15:00,34,34
689,2024-09-17T16:00:00,50,48
690,2024-09-17T15:45:00,35,40
691,2024-09-17T15:30:00,94,89
692,2024-09-17T15:15:00,91,98
693,2024-09-17T15:00:00,76,73
694,2024-09-17T14:45:00,62,68
695,2024-09-17T14:30:00,88,89
696,2024-09-17T14:15:00,74,77
697,2024-09-17T14:00:00,77,75
698,2024-09-17T13:45:00,65,75
699,2024-09-17T13:30:00,130,110
700,2024-09-17T13:15:00,82,183
701,2024-09-17T13:00:00,48,53
702,2024-09-17T12:45:00,97,80
703,2024-09-17T12:30:00,85,87
704,2024-09-17T12:15:00,78,74
705,2024-09-17T12:00:00,84,68
706,2024-09-17T11:45:00,63,50
707,2024-09-17T11:30:00,84,74
708,2024-09-17T11:15:00,58,68
709,2024-09-17T11:00:00,141,89
710,2024-09-17T10:45:00,55,61
711,2024-09-17T10:30:00,89,29
712,2024-09-17T10:15:00,128,91
713,2024-09-17T10:00:00,25,28
714,2024-09-17T09:45:00,17,17
715,2024-09-17T09:30:00,24,21
716,2024-09-17T09:15:00,13,4
717,2024-09-17T09:00:00,31,23
718,2024-09-17T08:45:00,13,18
719,2024-09-17T08:30:00,24,25
720,2024-09-17T08:15:00,21,9
721,2024-09-17T08:00:00,9,44
722,2024-09-17T07:45:00,10,18
723,2024-09-17T07:30:00,13,23
724,2024-09-17T07:15:00,6,2
725,2024-09-17T07:00:00,15,19
726,2024-09-17T06:45:00,5,2
727,2024-09-17T06:30:00,17,10
728,2024-09-17T06:15:00,0,1
729,2024-09-17T05:45:00,0,1
730,2024-09-17T00:45:00,0,5
731,2024-09-17T00:15:00,0,1
732,2024-09-17T00:00:00,0,3
733,2024-09-16T23:30:00,3,2
734,2024-09-16T23:15:00,3,22
